seller_id,category_eng,month,sales_count,mean,z_score
17e34d8224d27a541263c4c64b11a56b,computers_accessories,2018-03,2,4.1,-0.48191397225336113
17e34d8224d27a541263c4c64b11a56b,computers_accessories,2018-06,2,4.1,-0.48191397225336113
17e34d8224d27a541263c4c64b11a56b,computers_accessories,2018-07,3,4.1,-0.25243112832318915
17e34d8224d27a541263c4c64b11a56b,computers_accessories,2018-08,4,4.1,-0.022948284393017118
17e34d8224d27a541263c4c64b11a56b,consoles_games,2017-06,4,2.75,0.6378124596837308
17e34d8224d27a541263c4c64b11a56b,consoles_games,2017-07,1,2.75,-0.892937443557223
17e34d8224d27a541263c4c64b11a56b,consoles_games,2017-08,5,2.75,1.1480624274307154
17e34d8224d27a541263c4c64b11a56b,consoles_games,2017-09,1,2.75,-0.892937443557223
17e34d8224d27a541263c4c64b11a56b,consoles_games,2017-10,1,2.75,-0.892937443557223
17e34d8224d27a541263c4c64b11a56b,consoles_games,2017-11,4,2.75,0.6378124596837308
17e34d8224d27a541263c4c64b11a56b,consoles_games,2017-12,1,2.75,-0.892937443557223
17e34d8224d27a541263c4c64b11a56b,consoles_games,2018-01,1,2.75,-0.892937443557223
17e34d8224d27a541263c4c64b11a56b,consoles_games,2018-03,5,2.75,1.1480624274307154
17e34d8224d27a541263c4c64b11a56b,consoles_games,2018-04,3,2.75,0.12756249193674615
17e34d8224d27a541263c4c64b11a56b,consoles_games,2018-05,6,2.75,1.6583123951777001
17e34d8224d27a541263c4c64b11a56b,consoles_games,2018-07,1,2.75,-0.892937443557223
17e34d8224d27a541263c4c64b11a56b,construction_tools_construction,2017-06,4,1.75,1.5
17e34d8224d27a541263c4c64b11a56b,construction_tools_construction,2017-08,1,1.75,-0.5
17e34d8224d27a541263c4c64b11a56b,construction_tools_construction,2017-10,1,1.75,-0.5
17e34d8224d27a541263c4c64b11a56b,construction_tools_construction,2017-11,1,1.75,-0.5
17e34d8224d27a541263c4c64b11a56b,electronics,2018-01,1,1.3333333333333333,-0.5773502691896256
17e34d8224d27a541263c4c64b11a56b,electronics,2018-03,1,1.3333333333333333,-0.5773502691896256
17e34d8224d27a541263c4c64b11a56b,electronics,2018-05,2,1.3333333333333333,1.1547005383792517
17e34d8224d27a541263c4c64b11a56b,garden_tools,2017-06,1,2.4285714285714284,-0.7185757571479553
17e34d8224d27a541263c4c64b11a56b,garden_tools,2017-08,3,2.4285714285714284,0.28743030285918225
17e34d8224d27a541263c4c64b11a56b,garden_tools,2017-09,1,2.4285714285714284,-0.7185757571479553
17e34d8224d27a541263c4c64b11a56b,garden_tools,2017-11,4,2.4285714285714284,0.790433332862751
17e34d8224d27a541263c4c64b11a56b,garden_tools,2018-03,1,2.4285714285714284,-0.7185757571479553
17e34d8224d27a541263c4c64b11a56b,garden_tools,2018-06,1,2.4285714285714284,-0.7185757571479553
17e34d8224d27a541263c4c64b11a56b,garden_tools,2018-07,6,2.4285714285714284,1.7964393928698885
17e34d8224d27a541263c4c64b11a56b,perfumery,2017-03,12,8.176470588235293,0.6414612506101063
17e34d8224d27a541263c4c64b11a56b,perfumery,2017-04,7,8.176470588235293,-0.19737269249541717
17e34d8224d27a541263c4c64b11a56b,perfumery,2017-05,12,8.176470588235293,0.6414612506101063
17e34d8224d27a541263c4c64b11a56b,perfumery,2017-06,23,8.176470588235293,2.4868959254422576
17e34d8224d27a541263c4c64b11a56b,perfumery,2017-07,11,8.176470588235293,0.47369446198900156
17e34d8224d27a541263c4c64b11a56b,perfumery,2017-08,6,8.176470588235293,-0.36513948111652184
17e34d8224d27a541263c4c64b11a56b,perfumery,2017-09,5,8.176470588235293,-0.5329062697376266
17e34d8224d27a541263c4c64b11a56b,perfumery,2017-10,10,8.176470588235293,0.3059276733678969
17e34d8224d27a541263c4c64b11a56b,perfumery,2017-11,17,8.176470588235293,1.4802951937156297
17e34d8224d27a541263c4c64b11a56b,perfumery,2017-12,2,8.176470588235293,-1.0362066356009405
17e34d8224d27a541263c4c64b11a56b,perfumery,2018-01,9,8.176470588235293,0.1381608847467922
17e34d8224d27a541263c4c64b11a56b,perfumery,2018-02,3,8.176470588235293,-0.8684398469798359
17e34d8224d27a541263c4c64b11a56b,perfumery,2018-03,12,8.176470588235293,0.6414612506101063
17e34d8224d27a541263c4c64b11a56b,perfumery,2018-04,2,8.176470588235293,-1.0362066356009405
17e34d8224d27a541263c4c64b11a56b,perfumery,2018-05,1,8.176470588235293,-1.2039734242220452
17e34d8224d27a541263c4c64b11a56b,perfumery,2018-06,3,8.176470588235293,-0.8684398469798359
17e34d8224d27a541263c4c64b11a56b,perfumery,2018-08,4,8.176470588235293,-0.7006730583587312
17e34d8224d27a541263c4c64b11a56b,sports_leisure,2017-06,2,1.6666666666666667,0.6454972243679027
17e34d8224d27a541263c4c64b11a56b,sports_leisure,2017-07,2,1.6666666666666667,0.6454972243679027
17e34d8224d27a541263c4c64b11a56b,sports_leisure,2017-08,2,1.6666666666666667,0.6454972243679027
17e34d8224d27a541263c4c64b11a56b,sports_leisure,2017-09,1,1.6666666666666667,-1.2909944487358058
17e34d8224d27a541263c4c64b11a56b,sports_leisure,2017-10,2,1.6666666666666667,0.6454972243679027
17e34d8224d27a541263c4c64b11a56b,sports_leisure,2017-11,1,1.6666666666666667,-1.2909944487358058
1f50f920176fa81dab994f9023523100,baby,2018-03,1,7.0,-0.7341131763485945
1f50f920176fa81dab994f9023523100,baby,2018-04,23,7.0,1.9576351369295855
1f50f920176fa81dab994f9023523100,baby,2018-05,7,7.0,0.0
1f50f920176fa81dab994f9023523100,baby,2018-06,2,7.0,-0.6117609802904954
1f50f920176fa81dab994f9023523100,baby,2018-07,3,7.0,-0.48940878423239637
1f50f920176fa81dab994f9023523100,baby,2018-08,6,7.0,-0.12235219605809909
1f50f920176fa81dab994f9023523100,garden_tools,2017-04,9,110.70588235294117,-1.1896771115580036
1f50f920176fa81dab994f9023523100,garden_tools,2017-05,17,110.70588235294117,-1.0960992705100634
1f50f920176fa81dab994f9023523100,garden_tools,2017-06,13,110.70588235294117,-1.1428881910340336
1f50f920176fa81dab994f9023523100,garden_tools,2017-07,84,110.70588235294117,-0.31238485173356484
1f50f920176fa81dab994f9023523100,garden_tools,2017-08,135,110.70588235294117,0.28417388494705353
1f50f920176fa81dab994f9023523100,garden_tools,2017-09,129,110.70588235294117,0.21399050416109844
1f50f920176fa81dab994f9023523100,garden_tools,2017-10,149,110.70588235294117,0.4479351067809488
1f50f920176fa81dab994f9023523100,garden_tools,2017-11,358,110.70588235294117,2.892656204158385
1f50f920176fa81dab994f9023523100,garden_tools,2017-12,178,110.70588235294117,0.7871547805797318
1f50f920176fa81dab994f9023523100,garden_tools,2018-01,117,110.70588235294117,0.07362374258918822
1f50f920176fa81dab994f9023523100,garden_tools,2018-02,180,110.70588235294117,0.8105492408417168
1f50f920176fa81dab994f9023523100,garden_tools,2018-03,122,110.70588235294117,0.13210989324415082
1f50f920176fa81dab994f9023523100,garden_tools,2018-04,120,110.70588235294117,0.10871543298216578
1f50f920176fa81dab994f9023523100,garden_tools,2018-05,140,110.70588235294117,0.34266003560201613
1f50f920176fa81dab994f9023523100,garden_tools,2018-06,51,110.70588235294117,-0.6983934460563179
1f50f920176fa81dab994f9023523100,garden_tools,2018-07,41,110.70588235294117,-0.815365747366243
1f50f920176fa81dab994f9023523100,garden_tools,2018-08,39,110.70588235294117,-0.8387602076282281
3d871de0142ce09b7081e2b9d1733cb1,stationery,2017-03,24,46.333333333333336,-0.47041005058943375
3d871de0142ce09b7081e2b9d1733cb1,stationery,2017-04,14,46.333333333333336,-0.681041416525001
3d871de0142ce09b7081e2b9d1733cb1,stationery,2017-05,30,46.333333333333336,-0.34403123102809335
3d871de0142ce09b7081e2b9d1733cb1,stationery,2017-06,13,46.333333333333336,-0.7021045531185578
3d871de0142ce09b7081e2b9d1733cb1,stationery,2017-07,38,46.333333333333336,-0.17552613827963948
3d871de0142ce09b7081e2b9d1733cb1,stationery,2017-08,28,46.333333333333336,-0.3861575042152068
3d871de0142ce09b7081e2b9d1733cb1,stationery,2017-09,34,46.333333333333336,-0.2597786846538664
3d871de0142ce09b7081e2b9d1733cb1,stationery,2017-10,49,46.333333333333336,0.05616836424948457
3d871de0142ce09b7081e2b9d1733cb1,stationery,2017-11,96,46.333333333333336,1.046135784146651
3d871de0142ce09b7081e2b9d1733cb1,stationery,2017-12,139,46.333333333333336,1.9518506576695902
3d871de0142ce09b7081e2b9d1733cb1,stationery,2018-01,190,46.333333333333336,3.0260706239409836
3d871de0142ce09b7081e2b9d1733cb1,stationery,2018-02,33,46.333333333333336,-0.28084182124742313
3d871de0142ce09b7081e2b9d1733cb1,stationery,2018-03,27,46.333333333333336,-0.4072206408087635
3d871de0142ce09b7081e2b9d1733cb1,stationery,2018-04,27,46.333333333333336,-0.4072206408087635
3d871de0142ce09b7081e2b9d1733cb1,stationery,2018-05,22,46.333333333333336,-0.5125363237765472
3d871de0142ce09b7081e2b9d1733cb1,stationery,2018-06,19,46.333333333333336,-0.5757257335572173
3d871de0142ce09b7081e2b9d1733cb1,stationery,2018-07,27,46.333333333333336,-0.4072206408087635
3d871de0142ce09b7081e2b9d1733cb1,stationery,2018-08,24,46.333333333333336,-0.47041005058943375
3d871de0142ce09b7081e2b9d1733cb1,toys,2017-04,6,14.352941176470589,-0.8042550939004354
3d871de0142ce09b7081e2b9d1733cb1,toys,2017-05,13,14.352941176470589,-0.13026667013880294
3d871de0142ce09b7081e2b9d1733cb1,toys,2017-06,12,14.352941176470589,-0.226550730676179
3d871de0142ce09b7081e2b9d1733cb1,toys,2017-07,25,14.352941176470589,1.0251420563097098
3d871de0142ce09b7081e2b9d1733cb1,toys,2017-08,31,14.352941176470589,1.6028464195339662
3d871de0142ce09b7081e2b9d1733cb1,toys,2017-09,37,14.352941176470589,2.1805507827582225
3d871de0142ce09b7081e2b9d1733cb1,toys,2017-10,15,14.352941176470589,0.06230145093594916
3d871de0142ce09b7081e2b9d1733cb1,toys,2017-11,21,14.352941176470589,0.6400058141602055
3d871de0142ce09b7081e2b9d1733cb1,toys,2017-12,5,14.352941176470589,-0.9005391544378114
3d871de0142ce09b7081e2b9d1733cb1,toys,2018-01,5,14.352941176470589,-0.9005391544378114
3d871de0142ce09b7081e2b9d1733cb1,toys,2018-02,4,14.352941176470589,-0.9968232149751874
3d871de0142ce09b7081e2b9d1733cb1,toys,2018-03,21,14.352941176470589,0.6400058141602055
3d871de0142ce09b7081e2b9d1733cb1,toys,2018-04,20,14.352941176470589,0.5437217536228295
3d871de0142ce09b7081e2b9d1733cb1,toys,2018-05,17,14.352941176470589,0.25486957201070126
3d871de0142ce09b7081e2b9d1733cb1,toys,2018-06,7,14.352941176470589,-0.7079710333630593
3d871de0142ce09b7081e2b9d1733cb1,toys,2018-07,3,14.352941176470589,-1.0931072755125635
3d871de0142ce09b7081e2b9d1733cb1,toys,2018-08,2,14.352941176470589,-1.1893913360499395
3d871de0142ce09b7081e2b9d1733cb1,watches_gifts,2017-06,2,4.266666666666667,-0.6449296141011768
3d871de0142ce09b7081e2b9d1733cb1,watches_gifts,2017-07,1,4.266666666666667,-0.9294573850281664
3d871de0142ce09b7081e2b9d1733cb1,watches_gifts,2017-08,7,4.266666666666667,0.777709240533772
3d871de0142ce09b7081e2b9d1733cb1,watches_gifts,2017-09,6,4.266666666666667,0.4931814696067822
3d871de0142ce09b7081e2b9d1733cb1,watches_gifts,2017-10,7,4.266666666666667,0.777709240533772
3d871de0142ce09b7081e2b9d1733cb1,watches_gifts,2017-11,14,4.266666666666667,2.7694036370227004
3d871de0142ce09b7081e2b9d1733cb1,watches_gifts,2017-12,3,4.266666666666667,-0.360401843174187
3d871de0142ce09b7081e2b9d1733cb1,watches_gifts,2018-01,7,4.266666666666667,0.777709240533772
3d871de0142ce09b7081e2b9d1733cb1,watches_gifts,2018-02,1,4.266666666666667,-0.9294573850281664
3d871de0142ce09b7081e2b9d1733cb1,watches_gifts,2018-03,2,4.266666666666667,-0.6449296141011768
3d871de0142ce09b7081e2b9d1733cb1,watches_gifts,2018-04,3,4.266666666666667,-0.360401843174187
3d871de0142ce09b7081e2b9d1733cb1,watches_gifts,2018-05,3,4.266666666666667,-0.360401843174187
3d871de0142ce09b7081e2b9d1733cb1,watches_gifts,2018-06,5,4.266666666666667,0.2086536986797925
3d871de0142ce09b7081e2b9d1733cb1,watches_gifts,2018-07,1,4.266666666666667,-0.9294573850281664
3d871de0142ce09b7081e2b9d1733cb1,watches_gifts,2018-08,2,4.266666666666667,-0.6449296141011768
46dc3b2cc0980fb8ec44634e21d2718e,baby,2016-10,3,2.466666666666667,0.44922355437109673
46dc3b2cc0980fb8ec44634e21d2718e,baby,2017-01,4,2.466666666666667,1.2915177188169031
46dc3b2cc0980fb8ec44634e21d2718e,baby,2017-02,2,2.466666666666667,-0.39307061007470984
46dc3b2cc0980fb8ec44634e21d2718e,baby,2017-03,2,2.466666666666667,-0.39307061007470984
46dc3b2cc0980fb8ec44634e21d2718e,baby,2017-05,2,2.466666666666667,-0.39307061007470984
46dc3b2cc0980fb8ec44634e21d2718e,baby,2017-06,1,2.466666666666667,-1.2353647745205163
46dc3b2cc0980fb8ec44634e21d2718e,baby,2017-07,4,2.466666666666667,1.2915177188169031
46dc3b2cc0980fb8ec44634e21d2718e,baby,2017-08,3,2.466666666666667,0.44922355437109673
46dc3b2cc0980fb8ec44634e21d2718e,baby,2017-09,2,2.466666666666667,-0.39307061007470984
46dc3b2cc0980fb8ec44634e21d2718e,baby,2017-10,2,2.466666666666667,-0.39307061007470984
46dc3b2cc0980fb8ec44634e21d2718e,baby,2017-11,3,2.466666666666667,0.44922355437109673
46dc3b2cc0980fb8ec44634e21d2718e,baby,2017-12,5,2.466666666666667,2.1338118832627098
46dc3b2cc0980fb8ec44634e21d2718e,baby,2018-02,2,2.466666666666667,-0.39307061007470984
46dc3b2cc0980fb8ec44634e21d2718e,baby,2018-03,1,2.466666666666667,-1.2353647745205163
46dc3b2cc0980fb8ec44634e21d2718e,baby,2018-08,1,2.466666666666667,-1.2353647745205163
46dc3b2cc0980fb8ec44634e21d2718e,cool_stuff,2017-01,1,2.230769230769231,-0.9026927004279117
46dc3b2cc0980fb8ec44634e21d2718e,cool_stuff,2017-05,2,2.230769230769231,-0.1692548813302335
46dc3b2cc0980fb8ec44634e21d2718e,cool_stuff,2017-06,2,2.230769230769231,-0.1692548813302335
46dc3b2cc0980fb8ec44634e21d2718e,cool_stuff,2017-07,6,2.230769230769231,2.7644963950604793
46dc3b2cc0980fb8ec44634e21d2718e,cool_stuff,2017-08,3,2.230769230769231,0.5641829377674448
46dc3b2cc0980fb8ec44634e21d2718e,cool_stuff,2017-09,2,2.230769230769231,-0.1692548813302335
46dc3b2cc0980fb8ec44634e21d2718e,cool_stuff,2017-10,3,2.230769230769231,0.5641829377674448
46dc3b2cc0980fb8ec44634e21d2718e,cool_stuff,2017-11,3,2.230769230769231,0.5641829377674448
46dc3b2cc0980fb8ec44634e21d2718e,cool_stuff,2017-12,2,2.230769230769231,-0.1692548813302335
46dc3b2cc0980fb8ec44634e21d2718e,cool_stuff,2018-01,1,2.230769230769231,-0.9026927004279117
46dc3b2cc0980fb8ec44634e21d2718e,cool_stuff,2018-02,2,2.230769230769231,-0.1692548813302335
46dc3b2cc0980fb8ec44634e21d2718e,cool_stuff,2018-03,1,2.230769230769231,-0.9026927004279117
46dc3b2cc0980fb8ec44634e21d2718e,cool_stuff,2018-06,1,2.230769230769231,-0.9026927004279117
46dc3b2cc0980fb8ec44634e21d2718e,sports_leisure,2017-09,10,6.222222222222222,0.6257786477574638
46dc3b2cc0980fb8ec44634e21d2718e,sports_leisure,2017-10,18,6.222222222222222,1.9509569606556225
46dc3b2cc0980fb8ec44634e21d2718e,sports_leisure,2017-11,3,6.222222222222222,-0.5337523760284251
46dc3b2cc0980fb8ec44634e21d2718e,sports_leisure,2017-12,13,6.222222222222222,1.1227205150942732
46dc3b2cc0980fb8ec44634e21d2718e,sports_leisure,2018-01,4,6.222222222222222,-0.3681050869161552
46dc3b2cc0980fb8ec44634e21d2718e,sports_leisure,2018-02,1,6.222222222222222,-0.8650469542529646
46dc3b2cc0980fb8ec44634e21d2718e,sports_leisure,2018-05,2,6.222222222222222,-0.6993996651406948
46dc3b2cc0980fb8ec44634e21d2718e,sports_leisure,2018-06,4,6.222222222222222,-0.3681050869161552
46dc3b2cc0980fb8ec44634e21d2718e,sports_leisure,2018-08,1,6.222222222222222,-0.8650469542529646
46dc3b2cc0980fb8ec44634e21d2718e,toys,2016-10,7,17.80952380952381,-0.45305455552096296
46dc3b2cc0980fb8ec44634e21d2718e,toys,2017-01,10,17.80952380952381,-0.3273169476010481
46dc3b2cc0980fb8ec44634e21d2718e,toys,2017-02,3,17.80952380952381,-0.6207046994141827
46dc3b2cc0980fb8ec44634e21d2718e,toys,2017-03,8,17.80952380952381,-0.411142019547658
46dc3b2cc0980fb8ec44634e21d2718e,toys,2017-04,10,17.80952380952381,-0.3273169476010481
46dc3b2cc0980fb8ec44634e21d2718e,toys,2017-05,19,17.80952380952381,0.049895876158696326
46dc3b2cc0980fb8ec44634e21d2718e,toys,2017-06,12,17.80952380952381,-0.24349187565443825
46dc3b2cc0980fb8ec44634e21d2718e,toys,2017-07,20,17.80952380952381,0.09180841213200126
46dc3b2cc0980fb8ec44634e21d2718e,toys,2017-08,14,17.80952380952381,-0.15966680370782838
46dc3b2cc0980fb8ec44634e21d2718e,toys,2017-09,41,17.80952380952381,0.971971667571405
46dc3b2cc0980fb8ec44634e21d2718e,toys,2017-10,44,17.80952380952381,1.0977092754913198
46dc3b2cc0980fb8ec44634e21d2718e,toys,2017-11,103,17.80952380952381,3.570548897916311
46dc3b2cc0980fb8ec44634e21d2718e,toys,2017-12,46,17.80952380952381,1.1815343474379296
46dc3b2cc0980fb8ec44634e21d2718e,toys,2018-01,12,17.80952380952381,-0.24349187565443825
46dc3b2cc0980fb8ec44634e21d2718e,toys,2018-02,1,17.80952380952381,-0.7045297713607926
46dc3b2cc0980fb8ec44634e21d2718e,toys,2018-03,3,17.80952380952381,-0.6207046994141827
46dc3b2cc0980fb8ec44634e21d2718e,toys,2018-04,3,17.80952380952381,-0.6207046994141827
46dc3b2cc0980fb8ec44634e21d2718e,toys,2018-05,8,17.80952380952381,-0.411142019547658
46dc3b2cc0980fb8ec44634e21d2718e,toys,2018-06,7,17.80952380952381,-0.45305455552096296
46dc3b2cc0980fb8ec44634e21d2718e,toys,2018-07,1,17.80952380952381,-0.7045297713607926
46dc3b2cc0980fb8ec44634e21d2718e,toys,2018-08,2,17.80952380952381,-0.6626172353874876
4869f7a5dfa277a7dca6462dcf3b52b2,audio,2017-08,1,5.6,-1.2084822910795014
4869f7a5dfa277a7dca6462dcf3b52b2,audio,2017-11,10,5.6,1.1559395827716972
4869f7a5dfa277a7dca6462dcf3b52b2,audio,2017-12,1,5.6,-1.2084822910795014
4869f7a5dfa277a7dca6462dcf3b52b2,audio,2018-01,8,5.6,0.6305124996936531
4869f7a5dfa277a7dca6462dcf3b52b2,audio,2018-02,7,5.6,0.367798958154631
4869f7a5dfa277a7dca6462dcf3b52b2,audio,2018-03,10,5.6,1.1559395827716972
4869f7a5dfa277a7dca6462dcf3b52b2,audio,2018-04,3,5.6,-0.6830552080014572
4869f7a5dfa277a7dca6462dcf3b52b2,audio,2018-06,4,5.6,-0.4203416664624352
4869f7a5dfa277a7dca6462dcf3b52b2,audio,2018-07,2,5.6,-0.9457687495404793
4869f7a5dfa277a7dca6462dcf3b52b2,audio,2018-08,10,5.6,1.1559395827716972
4869f7a5dfa277a7dca6462dcf3b52b2,cool_stuff,2017-10,1,4.909090909090909,-0.9932013879432396
4869f7a5dfa277a7dca6462dcf3b52b2,cool_stuff,2017-11,4,4.909090909090909,-0.23097706696354411
4869f7a5dfa277a7dca6462dcf3b52b2,cool_stuff,2017-12,9,4.909090909090909,1.0393968013359485
4869f7a5dfa277a7dca6462dcf3b52b2,cool_stuff,2018-01,5,4.909090909090909,0.023097706696354386
4869f7a5dfa277a7dca6462dcf3b52b2,cool_stuff,2018-02,2,4.909090909090909,-0.7391266142833411
4869f7a5dfa277a7dca6462dcf3b52b2,cool_stuff,2018-03,2,4.909090909090909,-0.7391266142833411
4869f7a5dfa277a7dca6462dcf3b52b2,cool_stuff,2018-04,6,4.909090909090909,0.27717248035625286
4869f7a5dfa277a7dca6462dcf3b52b2,cool_stuff,2018-05,14,4.909090909090909,2.3097706696354408
4869f7a5dfa277a7dca6462dcf3b52b2,cool_stuff,2018-06,7,4.909090909090909,0.5312472540161514
4869f7a5dfa277a7dca6462dcf3b52b2,cool_stuff,2018-07,2,4.909090909090909,-0.7391266142833411
4869f7a5dfa277a7dca6462dcf3b52b2,cool_stuff,2018-08,2,4.909090909090909,-0.7391266142833411
4869f7a5dfa277a7dca6462dcf3b52b2,health_beauty,2017-07,2,2.857142857142857,-0.37796447300922725
4869f7a5dfa277a7dca6462dcf3b52b2,health_beauty,2017-08,3,2.857142857142857,0.06299407883487118
4869f7a5dfa277a7dca6462dcf3b52b2,health_beauty,2017-11,1,2.857142857142857,-0.8189230248533257
4869f7a5dfa277a7dca6462dcf3b52b2,health_beauty,2017-12,1,2.857142857142857,-0.8189230248533257
4869f7a5dfa277a7dca6462dcf3b52b2,health_beauty,2018-01,6,2.857142857142857,1.3858697343671664
4869f7a5dfa277a7dca6462dcf3b52b2,health_beauty,2018-02,6,2.857142857142857,1.3858697343671664
4869f7a5dfa277a7dca6462dcf3b52b2,health_beauty,2018-03,1,2.857142857142857,-0.8189230248533257
4869f7a5dfa277a7dca6462dcf3b52b2,watches_gifts,2017-05,1,62.625,-2.089623462596586
4869f7a5dfa277a7dca6462dcf3b52b2,watches_gifts,2017-06,23,62.625,-1.34363212503675
4869f7a5dfa277a7dca6462dcf3b52b2,watches_gifts,2017-07,28,62.625,-1.1740886392276964
4869f7a5dfa277a7dca6462dcf3b52b2,watches_gifts,2017-08,47,62.625,-0.5298233931532925
4869f7a5dfa277a7dca6462dcf3b52b2,watches_gifts,2017-09,76,62.625,0.45352882453921844
4869f7a5dfa277a7dca6462dcf3b52b2,watches_gifts,2017-10,64,62.625,0.046624458597489746
