month,avg_price,avg_freight,sales_count,avg_shipping_days,avg_lead_time_days,unavailable_count,canceled_count,category_eng,unavailable_rate,canceled_rate
2018-08,95.71171701112877,22.315135135135133,629,2.0628137143290832,6.8278928984788365,0,4,housewares,0.0,0.6359300476947536
2017-02,119.0,15.94,1,2.814722222222222,11.063518518518519,0,0,industry_commerce_and_business,0.0,0.0
2017-03,119.0,22.015,2,0.9153935185185185,9.246226851851851,0,0,industry_commerce_and_business,0.0,0.0
2017-05,259.9,16.21,2,1.2404108796296298,6.384091435185185,0,0,industry_commerce_and_business,0.0,0.0
2017-06,138.485,32.599999999999994,2,1.8326562499999999,9.101967592592594,0,0,industry_commerce_and_business,0.0,0.0
2017-07,122.97999999999999,53.145,2,1.6344675925925927,14.120543981481482,0,0,industry_commerce_and_business,0.0,0.0
2017-08,318.96666666666664,29.016666666666666,3,8.081697530864197,13.174822530864198,0,0,industry_commerce_and_business,0.0,0.0
2017-09,109.99,15.865,2,0.9890682870370371,10.048877314814815,0,0,industry_commerce_and_business,0.0,0.0
2017-10,451.338,42.298,5,4.481782407407407,13.458391203703703,0,0,industry_commerce_and_business,0.0,0.0
2017-11,296.3957142857143,39.401428571428575,7,2.355954861111111,13.998715277777777,0,0,industry_commerce_and_business,0.0,0.0
2017-12,203.16666666666666,20.15111111111111,9,2.3448739711934157,14.29782021604938,0,0,industry_commerce_and_business,0.0,0.0
2018-01,192.73684210526315,42.392105263157895,19,3.1275316764132555,11.630504758230453,0,0,industry_commerce_and_business,0.0,0.0
2018-02,127.98891891891893,21.24081081081081,37,2.792586649149149,16.396265015015015,0,0,industry_commerce_and_business,0.0,0.0
2018-03,100.77413793103447,23.633793103448276,29,3.309262851213282,13.470597062579822,0,0,industry_commerce_and_business,0.0,0.0
2018-04,107.36999999999999,22.48320754716981,53,2.4981381944444445,9.208032844164919,0,0,industry_commerce_and_business,0.0,0.0
2018-05,94.90219512195121,26.609268292682927,41,1.2926111111111112,8.022527777777778,0,0,industry_commerce_and_business,0.0,0.0
2018-06,100.38076923076923,35.53923076923077,26,1.281900925925926,7.444027314814815,0,0,industry_commerce_and_business,0.0,0.0
2018-07,335.515,64.04928571428572,14,0.8583627946127946,7.757153604497355,0,0,industry_commerce_and_business,0.0,0.0
2018-08,236.469,37.936,10,0.845920138888889,4.4894490740740745,0,0,industry_commerce_and_business,0.0,0.0
2017-01,110.0,18.2,1,1.6010532407407407,11.385208333333333,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2017-02,69.95,19.215,2,3.165491898148148,19.610850694444444,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2017-03,37.99333333333333,18.35666666666667,3,1.4398070987654321,8.18849537037037,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2017-04,114.82222222222221,27.633333333333333,9,4.680780606995885,18.248145576131687,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2017-05,144.94222222222223,36.97,9,5.471850565843622,16.703137860082304,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2017-06,93.7,41.947500000000005,4,7.093660300925926,20.01739583333333,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2017-07,119.68181818181819,31.005454545454544,11,3.288369107744108,10.650997474747475,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2017-08,143.74285714285716,32.15571428571429,7,3.534890873015873,7.10827876984127,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2017-09,92.81800000000001,27.714,5,3.759212962962963,10.588512731481481,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2017-10,214.2875,54.175625,16,3.0816420717592594,12.32584201388889,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2017-11,151.73909090909092,41.81030303030303,33,4.918620580808081,16.03189078282828,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2017-12,213.865,49.386,20,2.5459027777777776,12.000626736111112,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2018-01,230.4047619047619,52.89142857142857,21,3.5419383818342154,15.70705687830688,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2018-02,237.50799999999998,47.449,20,2.4440466617933723,14.091390107212476,0,1,kitchen_dining_laundry_garden_furniture,0.0,5.0
2018-03,236.88833333333332,63.28,12,5.814735725308641,16.57546199845679,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2018-04,158.27349999999998,56.136,20,1.6387557870370368,6.641871954191033,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2018-05,177.69923076923078,42.399230769230776,13,1.8262081552706553,7.191568732193732,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2018-06,122.24766666666667,35.82566666666666,30,5.081193326947638,11.430088202426564,0,1,kitchen_dining_laundry_garden_furniture,0.0,3.3333333333333335
2018-07,168.5195652173913,43.94652173913043,23,1.6754282407407406,7.257308501683502,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2018-08,102.68904761904761,28.549999999999997,21,1.4554150132275132,5.136990162037037,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2018-09,145.0,21.46,1,0.9061805555555555,,0,0,kitchen_dining_laundry_garden_furniture,0.0,0.0
2017-04,24.0,10.81,1,1.1378703703703703,8.575729166666667,0,0,la_cuisine,0.0,0.0
2017-05,193.0,39.19,1,1.8023958333333334,6.803460648148148,0,0,la_cuisine,0.0,0.0
2017-07,117.4975,22.31,4,1.5329976851851852,8.054513888888888,0,0,la_cuisine,0.0,0.0
2017-08,156.5,30.26,2,1.4988136574074074,6.729890046296296,0,0,la_cuisine,0.0,0.0
2017-10,137.0,23.83,1,0.4100925925925926,4.652511574074074,0,0,la_cuisine,0.0,0.0
2017-11,137.0,0.11,1,0.9351851851851852,14.120787037037037,0,0,la_cuisine,0.0,0.0
2018-01,112.0,18.03,1,0.9489004629629629,8.86269675925926,0,0,la_cuisine,0.0,0.0
2018-03,389.0,37.7,1,1.969074074074074,6.116215277777778,0,0,la_cuisine,0.0,0.0
2018-04,140.0,27.06,2,0.901099537037037,5.874988425925926,0,0,la_cuisine,0.0,0.0
2017-01,98.5,14.575999999999999,5,0.7325023148148148,14.512252314814813,0,0,luggage_accessories,0.0,0.0
2017-02,80.6752380952381,21.046666666666667,21,1.2792939814814814,10.290659722222221,0,0,luggage_accessories,0.0,0.0
2017-03,155.895,38.27315789473685,38,2.0150402046783626,10.380841557017545,0,0,luggage_accessories,0.0,0.0
2017-04,145.92244897959182,30.398775510204082,49,1.7145609085648148,11.946555507330247,0,0,luggage_accessories,0.0,0.0
2017-05,179.1374285714286,33.149571428571434,70,1.579504298941799,9.327500826719577,0,0,luggage_accessories,0.0,0.0
2017-06,134.9522950819672,33.80245901639344,61,1.6107084851244686,12.541911651234567,0,0,luggage_accessories,0.0,0.0
2017-07,112.94067567567568,26.31621621621622,74,1.683922829079079,12.771544901065448,0,0,luggage_accessories,0.0,0.0
2017-08,108.46190476190476,26.62968253968254,63,1.156335872162485,10.644751530764635,0,0,luggage_accessories,0.0,0.0
2017-09,92.50904761904762,23.197857142857146,42,1.473249007936508,9.793492614638447,0,0,luggage_accessories,0.0,0.0
2017-10,111.43464285714286,26.375357142857144,56,2.221347966269841,10.897666997354497,0,0,luggage_accessories,0.0,0.0
2017-11,118.5965277777778,31.348472222222224,72,2.247631283068783,11.768674603174603,0,1,luggage_accessories,0.0,1.3888888888888888
2017-12,132.94063829787234,25.312340425531918,47,2.49955378250591,13.243053794283414,0,0,luggage_accessories,0.0,0.0
2018-01,146.39234375,26.08953125,128,1.9691908998842593,10.624816468253968,0,0,luggage_accessories,0.0,0.0
2018-02,140.51808510638298,25.097659574468082,47,2.261278319542947,14.73166846707819,0,2,luggage_accessories,0.0,4.25531914893617
2018-03,103.71526315789474,26.229473684210525,57,1.45907691682911,12.275782076719578,0,0,luggage_accessories,0.0,0.0
2018-04,152.28912280701755,27.922631578947367,57,1.1528390522875818,9.809422311565951,0,0,luggage_accessories,0.0,0.0
2018-05,135.07061224489797,33.20469387755102,49,1.036328502415459,8.574904572940287,0,0,luggage_accessories,0.0,0.0
2018-06,140.85777777777778,29.66222222222222,36,1.1131849128540305,7.79301183127572,0,0,luggage_accessories,0.0,0.0
2018-07,107.80962962962964,25.395740740740738,54,1.4789376815541033,7.73461484053498,0,0,luggage_accessories,0.0,0.0
