seller_id,total_revenue,rank,percentile,tier,avg_lead_time,cancellation_rate,total_orders,review_score
17a053fcb14bd219540cbde0df490be0,40703.14,56.0,0.018093699515347336,Tier 2 (Top 2-20%),3.2096869488536157,0.0,147.0,4.20945945945946
391fc6631aebcf3004804e51b40bcf1e,39951.95,57.0,0.01841680129240711,Tier 2 (Top 2-20%),3.1658112148392212,0.0,607.0,3.9533762057877815
834f3294fba9f932f56edc879193f925,39907.5,58.0,0.018739903069466882,Tier 2 (Top 2-20%),2.544464962121212,0.0,66.0,4.545454545454546
712e6ed8aa4aa1fa65dab41fed5737e4,39815.0,59.0,0.019063004846526656,Tier 2 (Top 2-20%),6.789800180928054,0.0,87.0,3.4597701149425286
634964b17796e64304cadf1ad3050fb7,39465.1,60.0,0.01938610662358643,Tier 2 (Top 2-20%),3.1194896756418995,0.003067484662576687,326.0,3.8584615384615386
7142540dd4c91e2237acb7e911c4eba2,37373.56,61.0,0.019709208400646203,Tier 2 (Top 2-20%),3.5347517693297528,0.0,331.0,4.042168674698795
ea8482cd71df3c1969d7b9473ff13abc,37177.52,62.0,0.020032310177705976,Tier 2 (Top 2-20%),2.9747314145565635,0.0008503401360544217,1176.0,3.953216374269006
c3867b4666c7d76867627c2f7fb22e21,37153.4,63.0,0.020355411954765753,Tier 2 (Top 2-20%),2.530844859777473,0.0,243.0,3.853281853281853
7178f9f4dd81dcef02f62acdf8151e01,37070.4,64.0,0.020678513731825526,Tier 2 (Top 2-20%),4.599474321705427,0.0,215.0,4.032258064516129
c70c1b0d8ca86052f45a432a38b73958,36537.369999999995,65.0,0.0210016155088853,Tier 2 (Top 2-20%),2.9930028565799844,0.0,329.0,4.3014925373134325
59417c56835dd8e2e72f91f809cd4092,36459.0,66.0,0.021324717285945073,Tier 2 (Top 2-20%),3.8339801954732513,0.0,18.0,4.277777777777778
06a2c3af7b3aee5d69171b0e14f0ee87,36408.95,67.0,0.021647819063004847,Tier 2 (Top 2-20%),4.805378826041067,0.0,386.0,4.00250626566416
7299e27ed73d2ad986de7f7c77d919fa,34725.43,68.0,0.02197092084006462,Tier 2 (Top 2-20%),1.1957712723499363,0.0,348.0,4.421052631578948
e9bc59e7b60fc3063eb2290deda4cced,34343.06,69.0,0.022294022617124393,Tier 2 (Top 2-20%),5.010961958420684,0.0,265.0,3.9442379182156135
dbc22125167c298ef99da25668e1011f,33776.78,70.0,0.022617124394184167,Tier 2 (Top 2-20%),1.1307031738063364,0.004819277108433735,415.0,4.226107226107226
9c0e69c7bf2619675bbadf47b43f655a,33702.78,71.0,0.02294022617124394,Tier 2 (Top 2-20%),4.70449976171024,0.0,204.0,3.9951923076923075
76d5af76d0271110f9af36c92573f765,33461.6,72.0,0.023263327948303717,Tier 2 (Top 2-20%),2.7838909050179215,0.0,155.0,4.082278481012659
1835b56ce799e6a4dc4eddc053f04066,33344.21,73.0,0.02358642972536349,Tier 2 (Top 2-20%),1.6675281145556238,0.0,543.0,3.5938628158844765
5c243662ce92d84573bfaff24c3e3700,32862.02,74.0,0.023909531502423264,Tier 2 (Top 2-20%),2.857544212962963,0.0,100.0,4.13
2528513dd95219a6013d4d05176e391a,32689.1,75.0,0.024232633279483037,Tier 2 (Top 2-20%),2.154401253387534,0.0,164.0,3.9451219512195124
855668e0971d4dfd7bef1b6a4133b41b,32208.16,76.0,0.02455573505654281,Tier 2 (Top 2-20%),5.807463744304241,0.0,317.0,3.7253086419753085
70eea00b476a314817cefde4aad4f89a,31994.649999999998,77.0,0.024878836833602584,Tier 2 (Top 2-20%),2.088323826058201,0.0,112.0,4.353982300884955
7681ef142fd2c19048da7430856b5588,31941.81,78.0,0.025201938610662358,Tier 2 (Top 2-20%),1.6982662037037037,0.0,75.0,4.131578947368421
e59aa562b9f8076dd550fcddf0e73491,31574.3,79.0,0.02552504038772213,Tier 2 (Top 2-20%),1.9551161590807675,0.0,83.0,4.25
88460e8ebdecbfecb5f9601833981930,31546.550000000003,80.0,0.025848142164781908,Tier 2 (Top 2-20%),7.96088781331837,0.0,297.0,3.3516129032258064
0241d4d5d36f10f80c644447315af0bd,31397.7,81.0,0.02617124394184168,Tier 2 (Top 2-20%),1.7320826581790125,0.0,240.0,4.278225806451613
87142160b41353c4e5fca2360caf6f92,31095.98,82.0,0.026494345718901455,Tier 2 (Top 2-20%),2.5001429086271902,0.0,334.0,4.366568914956011
70a12e78e608ac31179aea7f8422044b,30858.53,83.0,0.026817447495961228,Tier 2 (Top 2-20%),3.6614000342935533,0.0,324.0,3.7699386503067487
53e4c6e0f4312d4d2107a8c9cddf45cd,30148.95,84.0,0.027140549273021,Tier 2 (Top 2-20%),3.645948111433484,0.0,517.0,4.045889101338432
d23019c84ffae2d5ef2270367b8605fc,29205.1,85.0,0.027463651050080775,Tier 2 (Top 2-20%),2.1121774097815766,0.0,39.0,4.410256410256411
900ba814c251a692506d7834c1218441,29099.690000000002,86.0,0.02778675282714055,Tier 2 (Top 2-20%),3.3928590593434347,0.0,88.0,4.188235294117647
1554a68530182680ad5c8b042c3ab563,29052.53,87.0,0.028109854604200322,Tier 2 (Top 2-20%),2.191010686438318,0.0,266.0,4.2481481481481485
0b90b6df587eb83608a64ea8b390cf07,28592.32,88.0,0.028432956381260095,Tier 2 (Top 2-20%),2.3245280728031954,0.0,204.0,4.0
7e1fb0a3ebfb01ffb3a7dae98bf3238d,27349.53,89.0,0.028756058158319872,Tier 2 (Top 2-20%),1.2235386068539804,0.011494252873563218,174.0,4.133720930232558
59b22a78efb79a4797979612b885db36,27184.5,90.0,0.029079159935379646,Tier 2 (Top 2-20%),1.766860016508757,0.0,129.0,3.9696969696969697
